Date,bitcoin_return,ethereum_return,solana_return,cardano_return,ripple_return
2020-05-16,0.005233209039209763,0.025837796493022314,0.07033120791218894,0.009293995345361683,0.005635683678646863
2020-05-17,0.03132400103227817,0.03229848650838507,0.023148930226394526,0.008069584781400962,0.0061140114065041384
2020-05-18,0.005773698991511145,0.035559036772175645,0.06473365240378759,0.05665810640066726,0.019482757063271405
2020-05-19,0.00025321252090737545,-0.005006147613569434,-0.04323165344686286,0.040496224720458995,-0.0055951981853897825
2020-05-20,-0.02117954918100662,-0.015714933991157976,-0.07254023251818342,0.007546667759525949,-0.011375840658914838
2020-05-21,-0.04633209978369557,-0.04861158117206166,0.051383376429573024,-0.08138902660181424,-0.03072775718791687
2020-05-22,0.01110086707949609,0.036449129788362455,0.04920233150330988,0.06865597422942793,0.024725185316561094
2020-05-23,0.0029087652089092586,0.007362134898328376,-0.04045232262889442,-0.009152325492406854,-0.007422279751317817
2020-05-24,-0.045488748514099786,-0.03030292616887509,-0.1043634225296487,-0.048461703285018976,-0.01722352941176475
2020-05-25,0.013260696716498988,0.014574278854364575,0.09435155593811739,0.026025300496202997,0.009701679401046936
2020-05-26,-0.008070322664891605,-0.016644452016541522,-0.04585124378168681,-0.010757068316257112,-0.016987038065859883
2020-05-27,0.039158209254817056,0.034477666422055187,0.030835177436802752,0.032809329136763044,0.020012918052563666
2020-05-28,0.037548495632866885,0.05255582341240994,-0.02678575660940008,0.16990733996198215,0.013838271378906919
2020-05-29,-0.009093976247976698,0.0037968519368642983,0.00740670501062235,0.001564461563709152,-0.011201703083183467
2020-05-30,0.02768159825145977,0.0982007880562834,0.01470100054819623,0.1901949157678764,0.039687822972871434
2020-05-31,-0.024674768232348376,-0.046916009527802616,-0.030464384244778375,-0.03386258743235637,-0.016070232434123644
2020-06-01,0.07464386293982206,0.06934085140049451,0.013110006480970826,0.09167203858925976,0.03618921668108155
2020-06-02,-0.06269774820259899,-0.03956692752858926,-0.02220965783230422,-0.0334122286338997,-0.03560065464778095
2020-06-03,0.013317594606312655,0.02934109196296908,0.038875824477647036,0.08900526543405785,0.004433735456846444
2020-06-04,0.014903505382374727,0.0010118396234197746,0.0011557766427854332,0.04167891876016139,0.006476341518217632
2020-06-05,-0.013785177382049874,-0.01310990485636565,0.1257553605199182,-0.039977554498484724,-0.004341852772466348
2020-06-06,-0.0012263695520872142,0.0029405915366731428,-0.05855202779575819,0.006835032710196032,-0.0046547329068362675
2020-06-07,0.010894586827723485,0.013375413294720584,-0.009422609378789915,0.007300141847362163,0.0015112272181689868
2020-06-08,0.0012948980117710729,0.00466071390672762,0.08390673193057308,-0.002585012875195525,0.0015827022922265677
2020-06-09,0.0024777121338637187,-0.005677614763718863,-0.015428410178986995,-0.03497626555135247,-0.008627303866078129
2020-06-10,0.007594610876882513,0.01034452659686913,-0.01996196909227843,0.0014866859293569679,0.0045789354071070765
2020-06-11,-0.05555301055894357,-0.06361931932262788,-0.11029410745264401,-0.09781996640723001,-0.06286649789678922
2020-06-12,0.01706353064227928,0.02499126432857568,0.035080226636911904,0.05565285119165786,0.019786466317170737
2020-06-13,-0.0005871213994007585,0.005960735282637852,0.02538272818259668,-0.006611812046519616,-0.004315691985136816
2020-06-14,-0.009338962291258746,-0.020066832171668714,-0.0359080643923555,-0.02885058761893955,-0.007710783537529187
2020-06-15,0.006808938469139436,-0.017879231889114333,-0.027999745774361706,0.021355619709343188,0.0076037395486296955
2020-06-16,0.009239764861221245,0.01951585350776286,0.026175889156728083,0.008751416819338553,-0.009151980434942475
2020-06-17,-0.006056760681470541,-0.005920639720965681,-0.006854815109623158,0.055290691659416025,0.011165336477028553
2020-06-18,-0.007216479234543938,-0.003978524779853165,0.06773830169567652,-0.015231524711427857,-0.012851358908744115
2020-06-19,-0.013156009327927487,-0.021382380177690008,0.10206199648624437,-0.031287287355538096,-0.021821617589577458
2020-06-20,0.004771982890003024,0.009403835282570938,-0.05953400633000805,-0.0033165065133028415,0.009154652893257564
2020-06-21,-0.0030764990320015784,-0.0012406062725255351,0.04592668877947226,-0.01088996778949547,-0.015331595101699791
2020-06-22,0.03709174751916078,0.05914396254513776,0.07977285473870688,0.06543484997630244,0.01972956812402238
2020-06-23,-0.0019753474772544743,0.0066339911121064965,-0.02552251894831814,-0.007893730355453599,-0.0031278172615928357
2020-06-24,-0.03282025643027875,-0.03428203573727662,0.04051550871764742,-0.0044243602628173395,-0.023362238491245524
2020-06-25,-0.005239308190707503,-0.01199449842812228,-0.03229336269000449,-0.010801325104972448,-0.003809632399706109
2020-06-26,-0.010998117562784016,-0.014065340211250277,0.03918988150009062,-0.013832610690253322,-0.0048973250966338755
2020-06-27,-0.012826410118569775,-0.029208468909296514,-0.03723432531523807,-0.03577408965038753,-0.03186051081655916
2020-06-28,0.010855408054862181,0.01070764753067932,0.11904873878457645,0.034925813112135495,0.004755368726865772
2020-06-29,0.005170015512075743,0.012636955023823893,0.06757589264020214,0.043262985689013655,0.0015025944450799411
2020-06-30,-0.005751513982724221,-0.008237992176384878,0.008962365239912007,-0.008990088782456773,-0.011738624319307944
2020-07-01,0.00988532488788163,0.021202377597294486,-0.031917431919358474,0.15445880698383885,0.006288701756145931
2020-07-02,-0.011368806022981404,-0.00744752050491182,-0.0629598304581831,-0.01696650476661976,0.0015143148855512045
2020-07-03,-0.00395756024273064,-0.017459734949675898,-0.015541826398560832,0.023450617489220837,-0.005122810327304439
2020-07-04,0.004972274697731871,0.016358712330749814,0.015986389437224968,0.0353642876101008,0.009345759643067053
2020-07-05,-0.00641072801130238,-0.006153097654430395,-0.11367404317138019,-0.017418356462345685,-0.005433049929070788
2020-07-06,0.0332305643833104,0.06081589777420948,0.02348538408003442,0.0713769900096779,0.06524793739756429
2020-07-07,-0.01314037643510968,-0.01008111519525301,0.06376538986968217,0.11721042215966504,-0.02004588559168241
2020-07-08,0.019028359994139876,0.03176603807977685,0.05798434057046964,0.10509207507673257,0.1077186185523149
2020-07-09,-0.015948231171979632,-0.014813526312331904,0.07121759821812934,-0.043222866586724584,-0.008705762861507371
2020-07-10,9.052022711308894e-05,-0.008357374289335584,0.07042800727586873,-0.04808796424287165,-0.020984705949742444
2020-07-11,-0.004145030168397623,-0.006335704650459517,0.012110920909274236,0.05830144070206078,0.012811344121470336
2020-07-12,0.003912550206798482,0.011164884814891307,0.0995993777194395,0.01253057103983135,-0.0032754159315342424
2020-07-13,-0.003545059255915528,-0.010436943542246335,0.15640359664723147,-0.020720445524544773,-0.00978861673353082
2020-07-14,-4.331537576462985e-05,0.0025329360010484248,-0.023524927880316016,0.06288058235461302,0.0011783604603372577
2020-07-15,-0.005450155524782674,-0.007443290455772633,0.12326982599799341,-0.012079196584147911,-0.008540872080220363
2020-07-16,-0.006593108913667822,-0.020059424047782937,-0.3234783228439595,-0.03411085831785998,-0.015539433900858768
2020-07-17,0.002098616025556055,-0.0037142380015947607,0.1208059147656737,-0.027286668381756196,0.0012007057717196012
2020-07-18,0.0008356608977502233,0.01164534919888971,-0.011509088205987061,-7.348024394226993e-05,0.026044761392047144
2020-07-19,0.002923597193133398,0.01275547512299724,-0.04783242722321335,0.01008353212882973,-0.0010333732310285892
2020-07-20,-0.0023499201650132306,-0.009788145738083509,-0.051350070792533176,-0.046786130183763985,-0.02043838977817858
2020-07-21,0.02298678850016933,0.037533080727248036,0.11920546438992408,0.04274789984085281,0.02011123867516762
2020-07-22,0.016050921443329758,0.07009284681918926,0.06848483831860497,0.00778268020101458,0.021880716278343204
2020-07-23,0.00584848921034431,0.047669180441096026,0.005513883356128568,-0.001202342710480142,0.020831887554868533
2020-07-24,-0.004611142289210002,0.01647814895460087,-0.051910584291785966,-0.015229527637901752,-0.017000824962865146
2020-07-25,0.014702976045533722,0.08896836282346765,0.25807809805717485,0.17795022228633717,0.04926754648575149
2020-07-26,0.023566295475673238,0.018374375158832335,0.24986519944769858,0.03155088405659323,0.0041102043674123845
2020-07-27,0.1096100707382146,0.03833595396673628,0.13642875890750727,-0.06304188599668392,0.04042198630669658
2020-07-28,-0.007101328925793737,-0.015106155699835644,0.0030534949746250373,0.07081452939213317,0.029529843826676228
2020-07-29,0.017194865809297744,0.004843187189946141,-0.07050075842724224,-0.05867506437618897,0.05568077606112953
2020-07-30,0.0009680757576464583,0.05152803741320544,0.017197292796010233,0.005068646712873992,0.005853587492241408
2020-07-31,0.0191025870102548,0.032780799608892464,-0.08811266856316158,-0.012732252988197468,0.05881681167736397
2020-08-01,0.03851523428168302,0.11472873899322056,-0.0075205538607096,0.03440253211740396,0.11828702725805496
2020-08-02,-0.060034265575901635,-0.037715461237258996,0.14162097176407595,-0.07012460066252058,-0.008520757786350752
2020-08-03,0.017436321777176023,0.042149003171452204,0.03431296704800024,0.028688069438818742,0.07969714505572045
2020-08-04,-0.00359726129861071,0.009268358966418422,0.038293353451404055,0.04138060039954872,-0.030480118916973997
2020-08-05,0.04828976175167332,0.030048280137513927,-0.06255962410239813,-0.002258544062707868,0.009377883603005177
2020-08-06,0.002788023660583505,-0.016505944076137702,0.2575007650375398,0.00948183597517116,0.0009001291878458773
2020-08-07,-0.01513618086086388,-0.03911540565284821,-0.05459021704339717,-0.03396787676874213,-0.029382357529100234
2020-08-08,0.013151196120374076,0.038139730716217235,0.18587730518689694,0.04761593200817171,-0.002178758310043327
2020-08-09,-0.006662100973708895,-0.007276661870967205,0.07745836560198982,-0.0036835607010673455,-0.018260564513096433
2020-08-10,0.017332698670629254,0.01218836889304864,0.17505637468717516,-0.009563195843712458,0.020806999100828838
2020-08-11,-0.03936534391564839,-0.039161394722536436,0.05480122402382759,-0.04462133929483347,-0.03465014819793233
2020-08-12,0.015284938573538076,0.027972008335723553,0.14116645293753893,-0.00027647749028691937,0.0016909170440644328
2020-08-13,0.017195015111304723,0.09645854080361627,-0.0036554448216808977,0.027998864285107006,0.045193618351194065
2020-08-14,-0.0012955213149429268,0.020189392691058572,-0.09227517830115162,-0.020581211253629328,0.008609546225786913
2020-08-15,0.008227394765919493,-0.009243090532024323,-0.06616820547677937,-0.0002530239540114998,-0.0023636794063724986
2020-08-16,0.0022843551383793237,0.0009961849763249209,0.06340170935562628,0.00121480080983849,0.012784443092982434
2020-08-17,0.03040482644811049,-0.009809825584340293,-0.08478275841525673,0.01768594731826245,0.03715087403134998
2020-08-18,-0.021475461465219614,-0.013647292197162653,0.07466838774488904,-0.02478708585752687,-0.03640790211694411
2020-08-19,-0.019426708460436926,-0.04061076745635395,-0.12941088279086632,-0.05931882327811011,-0.04306193768205968
2020-08-20,0.01021312934149976,0.024543424978067163,0.10666494290576578,0.03378076970336452,0.008017319982257076
2020-08-21,-0.024067507803910648,-0.06558798361324525,-0.08247414789357099,-0.07394384139354315,-0.040642872793357654
2020-08-22,0.007706363621583279,0.017240676181713432,0.026231918357045858,0.012249510649285256,0.020891950361669576
2020-08-23,-0.0014533293195752028,-0.011243703706330654,0.09982010201006841,-0.0293830950633569,-0.004048201081489511
2020-08-24,0.00940844236539995,0.04282158587440188,0.006788665837213603,0.023792103101646145,0.013416924560605725
2020-08-25,-0.034690018052305094,-0.05915350070348824,-0.02395706936505837,-0.08993639583500534,-0.03902974358657296
2020-08-26,0.010753745063331488,0.006419482369232066,0.08990458655916078,0.01759171421158845,-0.0015687859001854987
2020-08-27,-0.01435938403704018,-0.00991935862142268,-0.031844555670903385,-0.0733920146657876,-0.04677634205282688
2020-08-28,0.01934954061432026,0.034607699121382396,0.16438989540838733,0.024610545294128983,0.0284865691189109
2020-08-29,-0.0030872658111327222,0.010222462637086371,-0.010615808544926164,0.06632067059786051,0.00900951530227423
2020-08-30,0.017784220187846422,0.07119958469630605,0.11767109158976252,0.006211881541688946,0.031100501585620277
2020-08-31,-0.0026201196706430174,0.015602445733341463,0.07805155443185474,0.044713381639419625,-0.004480025102545082
2020-09-01,0.024797762089964426,0.09647005795804109,-0.09149432173356464,0.02219451682025242,0.049438161603080344
2020-09-02,-0.04648471948812871,-0.07758361882075893,-0.04144160261482954,-0.07812715730039366,-0.06504986791355016
2020-09-03,-0.10239476124641311,-0.123553539238214,-0.1529923005941125,-0.16831153896866424,-0.10808396104906903
2020-09-04,0.02601355576262887,0.006661656260499305,0.005231725662424802,0.06542631860302817,0.03772813436836908
2020-09-05,-0.03255823502891142,-0.13646435756459385,-0.2673246442441565,-0.12223141418486705,-0.07109112044955923
2020-09-06,0.010893696409813414,0.053994510368928994,0.18789176180240008,0.034885400191444926,0.01278546370062772
2020-09-07,0.00867790498409815,-0.0019492226211732522,-0.05104103106645175,0.002933555970063839,0.005994236896342375
2020-09-08,-0.022956306264775628,-0.04273465666874776,-0.15692220969284965,-0.02487861563671201,-0.022384722344087393
2020-09-09,0.010939236349907233,0.04001131385125989,0.4728278503308343,0.0256891977185969,0.012063210333438823
2020-09-10,0.011793293850096198,0.04839475251697656,-0.04579862084339348,0.04078244782482621,0.016364168705652604
2020-09-11,0.0036452631180188266,0.01791267308646205,-0.012222171757257039,-0.0017189340722257862,-0.000977297833901214
2020-09-12,0.003966560559340859,0.03332710268956118,-0.02764990165679182,0.006279093688465798,0.018586701210567824
2020-09-13,-0.011340078630605377,-0.05582138745017029,-0.03205279310502951,-0.028094836840394488,-0.024264189998674746
2020-09-14,0.0345883839286778,0.03200167493140915,0.013421064320873421,0.020167371003735113,0.018717889146415922
2020-09-15,0.010871177190313608,-0.0329464164811436,-0.10094788859005333,-0.03382276796902395,-0.010055759804848297
2020-09-16,0.01648188444401355,0.002667157170638479,-0.13395911780483527,-0.01974416560727099,0.016391277800428483
2020-09-17,-0.0023612995663134795,0.06343947582272258,0.1361182003632948,0.02800873583607255,0.01753897180204511
2020-09-18,-0.00040225598714782596,-0.011965201952840232,0.07471483129543355,-0.03328487903136523,-0.005896202724909538
2020-09-19,0.013683545731443925,0.003069586260487034,-0.025434491350447175,0.006324007530664311,0.004024568220152069
2020-09-20,-0.014067993350005525,-0.03758723421298804,-0.05216036725180628,-0.0242643590949565,-0.019756370537379775
2020-09-21,-0.04351800185522625,-0.07887489895061617,-0.030789589949374863,-0.10068993244800217,-0.05919114623046984
2020-09-22,0.0072833400259153525,0.00794971555350954,0.0478021477566577,0.016486823408504492,0.00550970288121766
2020-09-23,-0.027733979972724532,-0.06788579355602253,-0.027014762883616927,-0.06104903053321853,-0.0522498539677676
2020-09-24,0.050153282066164984,0.08794099866959249,0.10432971450101669,0.07886620877214345,0.05281596455315252
2020-09-25,-0.006259218747560857,0.008093951580075087,0.017842988489948475,0.16938548028835387,0.038715379856289145
2020-09-26,0.005424892199001441,0.009383864826871147,-0.016906749270674926,-0.013227328832442597,0.0009837937048906564
2020-09-27,0.0022831856976197606,0.005486566064312859,0.005820018212798539,0.05988656349962418,0.0024570054808039643
2020-09-28,-0.006089609852421796,-0.006376154798124589,-0.0622493935082814,-0.006121220542614547,-0.0036785928338890495
2020-09-29,0.012604356977915954,0.012946190125610713,-0.0034649855828537968,0.005105949865949144,0.00543697512747765
2020-09-30,-0.00554646448346463,0.0005016740848944323,-0.016479940988341713,-0.001176116788132009,-0.0057282981925975696
2020-10-01,-0.015303370300178809,-0.01870312835433363,-0.012715543359688608,-0.03163404085662436,-0.014620497539420074
2020-10-02,-0.00409414143543152,-0.01972498177140869,-0.08211910629156394,-0.05051853726371347,-0.01734321035836739
2020-10-03,-0.0025194375739971964,0.0008178531913418663,-0.029999028561208396,0.005294810324154575,-0.005035921220143957
2020-10-04,0.011399199427022166,0.017479160421163265,-0.012290621174536609,0.0314196062254255,0.06330866310926697
2020-10-05,0.01159903211277169,0.003907711634822508,0.056299398986889626,0.01241330352523784,0.012641004835860947
2020-10-06,-0.017504646058134066,-0.03712580364145024,-0.18113563985611514,-0.0485524361421904,-0.02182869082037664
2020-10-07,0.0060882710901424275,0.0029130036979352347,0.05309407884920159,0.010688734754018325,0.013034909656840954
2020-10-08,0.023124708925124526,0.02620615039517382,0.032037799991240457,0.02507461899375385,0.011728521263348224
2020-10-09,0.013629236597062944,0.042262747082040475,0.07383625262236038,0.06004035705322064,0.008100959111081218
2020-10-10,0.02095930231275278,0.014708002366342399,-0.05266789706241681,0.03041452347497553,0.0031519865333402564
2020-10-11,0.0077742124166433335,0.011252921017721018,0.008515069501964678,0.014406063697799176,0.005619534683448446
2020-10-12,0.01503679807902314,0.033558494889834645,0.06613999127120329,0.03281457090730666,0.002842955881622755
2020-10-13,-0.011203790312466544,-0.01686863418993423,-0.07041234854113454,-0.01074211059705199,-0.0004796104545085056
2020-10-14,0.0003157232305546209,-0.0044773541995790644,-0.03753780637189297,-0.014285413119406676,-0.02682165893693511
2020-10-15,0.005760771167350187,-0.005381532815657342,-0.020823558604544212,-0.006169850206511174,-0.0140630574166144
2020-10-16,-0.01506927308750361,-0.02970743726519065,-0.05164503464188652,-0.02411022904972626,-0.022350954155390568
2020-10-17,0.0031777181254826203,0.0071728961371237965,0.024405619057105588,0.019603308715240297,0.002029579216028088
2020-10-18,0.011028058853915557,0.025369682024107387,0.0056425421910237805,0.01210129486347844,0.005370840256729625
2020-10-19,0.02252631185070797,0.004552780347713448,-0.07053668613804065,0.012003227835705177,0.0154360585022435
2020-10-20,0.014843919324981414,-0.02842246378033897,-0.08231359675670658,-0.05689334845246041,-0.009720977332077663
2020-10-21,0.07614375520341321,0.06245127472350509,0.0009032823846553129,0.03603137190590178,0.03301676682731647
2020-10-22,0.011089019970212055,0.055032023655851914,0.034530106623684276,0.04129509187999192,0.020634746916839752
2020-10-23,-0.0026494544392426933,-0.009682330208334755,0.0022406911562098397,-0.02251022406388148,-0.007507589927043146
2020-10-24,0.0136506131750318,0.006566951423729428,-0.024594931323597913,-7.403498601155079e-05,0.006089224912070534
2020-10-25,-0.0058657541398662305,-0.015128433756102622,-0.06505241191062794,-0.015951860184021616,-0.012549281489452446
2020-10-26,0.003382214014740148,-0.030351866854822607,-0.0570603095457719,-0.030596832464749313,-0.017870295458627394
2020-10-27,0.04427990207523247,0.025663961040470307,0.01469383990651485,-0.002618908331704306,0.01693283829770076
2020-10-28,-0.02804507535445777,-0.037986127241859236,-0.1287421585218269,-0.03744151054625222,-0.027813431768200392
2020-10-29,0.012553242153156674,-0.004941851425972588,-0.04101669582656742,-0.036382187077420025,-0.014520184917066192
2020-10-30,0.00808458072996765,-0.010110735385608915,0.00867780715828359,-0.0210430312901575,-0.012839678767872953
2020-10-31,0.01730869726353168,0.009848898837674147,0.06893876279350519,-0.003352278508032547,0.0023412336158035174
2020-11-01,-0.003184511845067406,0.02526667630791546,0.03838520656547861,0.05524627565050255,0.0002210834556171104
2020-11-02,-0.013585108198026608,-0.033306859903456054,-0.0786128999880853,-0.06165156954844009,-0.01824874488146777
2020-11-03,0.02950532012761009,0.011602130737028649,-0.04195048252334821,0.014010824094396579,0.017368874517084576
2020-11-04,0.013147117963686394,0.03751223924387381,-0.014147089517170142,0.020709861704865107,-0.007168807989227366
2020-11-05,0.10231863433740651,0.02965458483467409,0.009310835330279765,0.017039015997470708,0.033571211663002254
2020-11-06,-0.0008965281862933772,0.0981771366329065,0.3618812396487461,0.12486340397074458,0.051546925538088706
2020-11-07,-0.0470340843373509,-0.04179757617359503,0.06177642854895926,-0.07081250970972408,-0.03429357211015949
2020-11-08,0.04353675277640923,0.040948144234179695,0.0613367281985997,0.051706936920563384,0.017457229507096494
2020-11-09,-0.009512665921690977,-0.02070692244149086,-0.059327762047301724,-0.012155192004040694,-0.012565987217835417
2020-11-10,-0.0027010327388199418,0.01242014836129579,0.1081186345920444,0.004557357339683321,0.01261417826886535
2020-11-11,0.02684194109497806,0.029534169495399443,-0.1093698511816159,0.001512227352802098,0.009247357843264359
2020-11-12,0.03662132734990031,-0.004223386354289427,-0.051438871066830316,-0.013589425456298376,-0.005291543706115842
2020-11-13,0.002547552717421464,0.029546635124694687,0.06405750152971001,0.017852168505652743,0.040360453050785505
2020-11-14,-0.015300456580341737,-0.030501025586850417,-0.051354111509735456,-0.020575006593341327,0.01188200081970403
2020-11-15,-0.007004593596581565,-0.027362302769762148,0.06584091034591166,-0.035229700847061785,0.004844590714214281
2020-11-16,0.04766502135260464,0.027663890831452376,0.10381618551811012,0.034586344576708505,0.05888545621177754
2020-11-17,0.05559276937282975,0.044396563964784974,-0.02357668005265312,0.05376513005242156,0.059148301944969006
2020-11-18,0.008988152900985202,-0.001823646722940775,-0.03957531204335962,-0.02916970281224751,-0.02706943018069441
2020-11-19,0.0007348899162549216,-0.016379350617824917,-0.018089577644197607,-0.005046855758096602,0.032438142013757165
2020-11-20,0.045137820846602006,0.08081356321758748,0.008967234293018267,0.11675135656080537,0.08000228791283481
2020-11-21,0.0011233347035009,0.07796466688339021,0.13687797903469567,0.12449885855360066,0.3971006896263536
2020-11-22,-0.014602889964538845,0.015617271492200935,-0.09963877989833958,0.08887131144564298,-0.031949859400253855
2020-11-23,-0.000320133845930215,0.09028633587462331,0.061324689322033166,0.06044492051667372,0.3837728532335991
2020-11-24,0.040478046632625775,-0.007488280314670304,-0.003694457068039725,0.08346688498276333,0.12724035579501747
2020-11-25,-0.01964382784787766,-0.05499460748003315,0.0009114282058961809,-0.06710436394012842,-0.08180863177581099
2020-11-26,-0.08442706722639481,-0.09091766638538712,-0.16167031448618996,-0.1087959890695499,-0.16123801262770554
2020-11-27,-0.0024617591448197196,-0.0025201063807008817,-0.023692621150900428,0.019865340945643517,0.049245882757483095
2020-11-28,0.03559722915754793,0.04007021428140933,0.01667750358888842,0.16849845877566993,0.1186443297211115
2020-11-29,0.02596712538731971,0.06972534679646114,0.013880881901431552,0.011214188126761115,-0.03097074701832425
2020-11-30,0.07967832801396635,0.06788350107386454,0.027013999266128685,0.028018625490187965,0.09582081422694855
2020-12-01,-0.04192625951044282,-0.04475677961558855,0.0047877272238552315,-0.089458725144688,-0.07739137651431383
2020-12-02,0.021171823185194727,0.018777021338771238,0.07038024551477085,0.016501777539248197,0.027686965715342682
2020-12-03,0.012723580680175761,0.030678218435329363,-0.007105104627881165,0.0356654430491572,0.0025242596626315894
2020-12-04,-0.038344949058079725,-0.07678592848328947,-0.11636892687676637,-0.09725845027817859,-0.11753445906551563
2020-12-05,0.024303237423597412,0.047845914887590935,0.06617677001697353,0.07708393959360826,0.048736456881019574
2020-12-06,0.009965977245154134,0.008906433191264718,-0.06293035689338233,-0.00501664094293508,0.06062413124300292
2020-12-07,-0.007934312410408761,-0.01672281499383932,-0.012444961505841845,-0.02981742332890369,-0.01761231012559028
2020-12-08,-0.0453576006387062,-0.06254293959158741,-0.0905545032508317,-0.08565494679793251,-0.0822716471273075
2020-12-09,0.012705073309037251,0.033616499701109914,-0.0018302095528377471,0.05135247958290967,0.04429562256178521
2020-12-10,-0.015572121156616547,-0.024064691319026776,-0.05303061433116929,-0.04164953181500697,-0.018225076766811177
2020-12-11,-0.011283218109780502,-0.024802031631535493,-0.08230853977633823,-0.01792328641997698,-0.0462009495272494
2020-12-12,0.041240151721379625,0.041718703731370654,0.03206941508857408,0.03593422882705588,-0.07334533607214211
2020-12-13,0.018013866983980886,0.037103585490145585,0.04999897654660601,0.06578987814385528,0.009998000235169613
2020-12-14,0.005446642655266398,-0.006193431308962327,0.016729900258125152,0.026162008271304105,-0.026887549175836356
2020-12-15,0.008855135259981495,0.005707094951707736,0.10619513898386224,-0.023336682177233947,-0.05626144168750491
2020-12-16,0.09751836309514528,0.07945327683237835,0.01302169818110599,0.08608922657751883,0.21059381815145528
2020-12-17,0.07013245133867341,0.010511356250089365,-0.058849528776551474,-0.024500415988431112,0.014155143687182292
2020-12-18,0.014593135822884129,0.018577647939548747,0.012013291573290008,0.009205865050890605,0.0131841383519542
2020-12-19,0.03163075154837203,0.006850763657229253,-0.017747223671872092,-0.0016607423467712712,-0.00875778569586494
2020-12-20,-0.01644490454985592,-0.03186280386564,-0.06297002948850228,-0.016549830198188564,-0.03989382038816913
