Date,bitcoin_price,ethereum_price,solana_price,cardano_price,ripple_price
2020-06-04,9800.63671875,244.4263916015625,0.5872989892959595,0.08900000154972076,0.2049819976091385
2020-06-05,9665.533203125,241.22198486328125,0.6611549854278564,0.08544199913740158,0.20409199595451355
2020-06-06,9653.6796875,241.9313201904297,0.6224430203437805,0.08602599799633026,0.20314200222492218
2020-06-07,9758.8525390625,245.16725158691406,0.6165779829025269,0.08665399998426437,0.20344899594783783
2020-06-08,9771.4892578125,246.30990600585938,0.6683130264282227,0.08642999827861786,0.20377099514007568
2020-06-09,9795.7001953125,244.9114532470703,0.6580020189285278,0.08340699970722198,0.20201300084590912
2020-06-10,9870.0947265625,247.4449462890625,0.6448670029640198,0.08353099972009659,0.2029380053281784
2020-06-11,9321.78125,231.70266723632812,0.5737419724464417,0.0753600001335144,0.1901800036430359
2020-06-12,9480.84375,237.4932098388672,0.5938689708709717,0.0795539990067482,0.19394299387931824
2020-06-13,9475.27734375,238.90884399414062,0.608942985534668,0.07902800291776657,0.19310599565505981
2020-06-14,9386.7880859375,234.1147003173828,0.5870770215988159,0.07674799859523773,0.1916169971227646
2020-06-15,9450.7021484375,229.9289093017578,0.5706390142440796,0.07838699966669083,0.19307400286197662
2020-06-16,9538.0244140625,234.41616821289062,0.5855759978294373,0.0790729969739914,0.19130699336528778
2020-06-17,9480.2548828125,233.0282745361328,0.5815619826316833,0.0834449976682663,0.19344300031661987
2020-06-18,9411.8408203125,232.10116577148438,0.6209560036659241,0.08217400312423706,0.1909569948911667
2020-06-19,9288.0185546875,227.13829040527344,0.684332013130188,0.07960300147533417,0.18679000437259674
2020-06-20,9332.3408203125,229.27426147460938,0.6435909867286682,0.07933899760246277,0.18850000202655792
2020-06-21,9303.6298828125,228.9898223876953,0.6731489896774292,0.0784749984741211,0.18560999631881714
2020-06-22,9648.7177734375,242.53318786621094,0.7268480062484741,0.08360999822616577,0.18927200138568878
2020-06-23,9629.658203125,244.14215087890625,0.7082970142364502,0.08295000344514847,0.1886799931526184
2020-06-24,9313.6103515625,235.7724609375,0.7369940280914307,0.0825830027461052,0.18427200615406036
2020-06-25,9264.8134765625,232.94448852539062,0.7131940126419067,0.08169099688529968,0.183569997549057
2020-06-26,9162.91796875,229.6680450439453,0.7411440014839172,0.08056099712848663,0.18267099559307098
2020-06-27,9045.390625,222.9597930908203,0.7135480046272278,0.07767900079488754,0.17685100436210632
2020-06-28,9143.58203125,225.34716796875,0.7984949946403503,0.08039200305938721,0.1776919960975647
2020-06-29,9190.8544921875,228.1948699951172,0.8524540066719055,0.08387000113725662,0.17795899510383606
2020-06-30,9137.9931640625,226.31500244140625,0.8600940108299255,0.08311600238084793,0.17587000131607056
2020-07-01,9228.3251953125,231.11341857910156,0.8326420187950134,0.09595400094985962,0.17697599530220032
2020-07-02,9123.41015625,229.39219665527344,0.7802190184593201,0.09432599693536758,0.17724399268627167
2020-07-03,9087.3037109375,225.38706970214844,0.7680929899215698,0.0965379998087883,0.17633600533008575
2020-07-04,9132.48828125,229.07411193847656,0.7803720235824585,0.09995199739933014,0.17798399925231934
2020-07-05,9073.9423828125,227.6645965576172,0.6916639804840088,0.09821099787950516,0.1770170032978058
2020-07-06,9375.474609375,241.51022338867188,0.7079079747200012,0.10522100329399109,0.18856699764728546
2020-07-07,9252.27734375,239.07553100585938,0.7530480027198792,0.11755400151014328,0.18478700518608093
2020-07-08,9428.3330078125,246.67001342773438,0.7967129945755005,0.1299079954624176,0.20469200611114502
2020-07-09,9277.9677734375,243.01596069335938,0.8534529805183411,0.1242929995059967,0.20291000604629517
2020-07-10,9278.8076171875,240.9849853515625,0.9135599732398987,0.11831600219011307,0.1986519992351532
2020-07-11,9240.3466796875,239.4581756591797,0.9246240258216858,0.12521399557590485,0.20119699835777283
2020-07-12,9276.5,242.13169860839844,1.0167160034179688,0.12678299844264984,0.20053799450397491
2020-07-13,9243.6142578125,239.60458374023438,1.175734043121338,0.12415599822998047,0.1985750049352646
2020-07-14,9243.2138671875,240.21148681640625,1.148074984550476,0.13196299970149994,0.19880899786949158
2020-07-15,9192.8369140625,238.42352294921875,1.289597988128662,0.13036899268627167,0.19711099565029144
2020-07-16,9132.2275390625,233.64088439941406,0.8724409937858582,0.12592199444770813,0.19404800236225128
2020-07-17,9151.392578125,232.77308654785156,0.9778370261192322,0.12248600274324417,0.19428099691867828
2020-07-18,9159.0400390625,235.4838104248047,0.9665830135345459,0.12247700244188309,0.19934099912643433
2020-07-19,9185.8173828125,238.48751831054688,0.9203490018844604,0.12371200323104858,0.19913500547409058
2020-07-20,9164.2314453125,236.15316772460938,0.8730890154838562,0.11792399734258652,0.19506500661373138
2020-07-21,9374.8876953125,245.0167236328125,0.9771659970283508,0.1229650005698204,0.19898800551891327
2020-07-22,9525.36328125,262.1906433105469,1.0440870523452759,0.12392199784517288,0.203342005610466
2020-07-23,9581.072265625,274.6890563964844,1.0498440265655518,0.1237730011343956,0.20757800340652466
2020-07-24,9536.892578125,279.2154235839844,0.9953460097312927,0.12188799679279327,0.2040490061044693
2020-07-25,9677.11328125,304.0567626953125,1.252223014831543,0.14357799291610718,0.21410199999809265
2020-07-26,9905.1669921875,309.64361572265625,1.5651099681854248,0.14810800552368164,0.21498200297355652
2020-07-27,10990.873046875,321.51409912109375,1.7786359786987305,0.13877099752426147,0.22367200255393982
2020-07-28,10912.8232421875,316.6572570800781,1.7840670347213745,0.14859800040721893,0.23027700185775757
2020-07-29,11100.4677734375,318.1908874511719,1.6582889556884766,0.1398790031671524,0.24309900403022766
2020-07-30,11111.2138671875,334.5866394042969,1.6868070363998413,0.14058800041675568,0.24452200531959534
2020-07-31,11323.466796875,345.5546569824219,1.5381779670715332,0.13879799842834473,0.25890401005744934
2020-08-01,11759.5927734375,385.19970703125,1.526610016822815,0.14357300102710724,0.2895289957523346
2020-08-02,11053.6142578125,370.6717224121094,1.7428100109100342,0.13350500166416168,0.28706198930740356
2020-08-03,11246.3486328125,386.295166015625,1.802610993385315,0.13733500242233276,0.30994001030921936
2020-08-04,11205.892578125,389.87548828125,1.8716390132904053,0.14301800727844238,0.3004930019378662
2020-08-05,11747.0224609375,401.590576171875,1.7545499801635742,0.14269499480724335,0.30331099033355713
2020-08-06,11779.7734375,394.9619445800781,2.206347942352295,0.14404800534248352,0.3035840094089508
2020-08-07,11601.47265625,379.5128479003906,2.0859029293060303,0.13915500044822693,0.2946639955043793
2020-08-08,11754.0458984375,393.98736572265625,2.4736249446868896,0.1457809954881668,0.29402199387550354
2020-08-09,11675.7392578125,391.1204528808594,2.6652278900146484,0.14524400234222412,0.2886529862880707
2020-08-10,11878.111328125,395.8875732421875,3.1317930221557617,0.1438550055027008,0.29465898871421814
2020-08-11,11410.525390625,380.3840637207031,3.3034191131591797,0.13743600249290466,0.2844490110874176
2020-08-12,11584.9345703125,391.024169921875,3.7697510719299316,0.13739800453186035,0.2849299907684326
2020-08-13,11784.1376953125,428.7417907714844,3.7559709548950195,0.14124499261379242,0.2978070080280304
2020-08-14,11768.87109375,437.3978271484375,3.4093880653381348,0.13833799958229065,0.300370991230011
2020-08-15,11865.6982421875,433.35491943359375,3.1837949752807617,0.1383029967546463,0.2996610105037689
2020-08-16,11892.8037109375,433.78662109375,3.385653018951416,0.13847100734710693,0.30349200963974
2020-08-17,12254.40234375,429.53125,3.0986080169677734,0.1409199982881546,0.3147670030593872
2020-08-18,11991.2333984375,423.6693115234375,3.3299760818481445,0.13742700219154358,0.3033069968223572
2020-08-19,11758.283203125,406.4637756347656,2.899040937423706,0.12927499413490295,0.29024600982666016
2020-08-20,11878.3720703125,416.4397888183594,3.2082669734954834,0.13364200294017792,0.2925730049610138
2020-08-21,11592.4892578125,389.1263427734375,2.9436678886413574,0.12375999987125397,0.2806819975376129
2020-08-22,11681.8251953125,395.83514404296875,3.020885944366455,0.12527599930763245,0.286545991897583
2020-08-23,11664.84765625,391.3844909667969,3.3224310874938965,0.12159500271081924,0.28538599610328674
2020-08-24,11774.595703125,408.1441955566406,3.3449859619140625,0.12448800355195999,0.28921499848365784
2020-08-25,11366.134765625,384.00103759765625,3.264849901199341,0.11329200118780136,0.2779270112514496
2020-08-26,11488.36328125,386.46612548828125,3.5583748817443848,0.1152850016951561,0.2774910032749176
2020-08-27,11323.3974609375,382.63262939453125,3.4450600147247314,0.10682400315999985,0.26451098918914795
2020-08-28,11542.5,395.8746643066406,4.011393070220947,0.1094530001282692,0.2720459997653961
2020-08-29,11506.865234375,399.9214782714844,3.968808889389038,0.11671199649572372,0.27449700236320496
2020-08-30,11711.505859375,428.3957214355469,4.4358229637146,0.11743699759244919,0.28303399682044983
2020-08-31,11680.8203125,435.0797424316406,4.782045841217041,0.12268800288438797,0.28176599740982056
2020-09-01,11970.478515625,477.0519104003906,4.344515800476074,0.1254110038280487,0.2956959903240204
2020-09-02,11414.0341796875,440.0404968261719,4.1644721031188965,0.11561299860477448,0.27646100521087646
2020-09-03,10245.296875,385.67193603515625,3.5273399353027344,0.09615399688482285,0.24658000469207764
2020-09-04,10511.8134765625,388.24114990234375,3.5457940101623535,0.10244499891996384,0.25588300824165344
2020-09-05,10169.5673828125,335.26007080078125,2.5979158878326416,0.08992300182580948,0.2376919984817505
2020-09-06,10280.3515625,353.3622741699219,3.086042881011963,0.09306000173091888,0.24073100090026855
2020-09-07,10369.5634765625,352.6734924316406,2.928528070449829,0.09333299845457077,0.24217399954795837
2020-09-08,10131.5166015625,337.60211181640625,2.4689769744873047,0.09101100265979767,0.23675300180912018
2020-09-09,10242.34765625,351.1100158691406,3.636378049850464,0.09334900230169296,0.2396090030670166
2020-09-10,10363.138671875,368.1018981933594,3.469836950302124,0.09715600311756134,0.2435300052165985
2020-09-11,10400.9150390625,374.6955871582031,3.4274280071258545,0.09698899835348129,0.24329200387001038
2020-09-12,10442.1708984375,387.18310546875,3.332659959793091,0.09759800136089325,0.24781399965286255
2020-09-13,10323.755859375,365.57000732421875,3.2258388996124268,0.09485600143671036,0.24180099368095398
2020-09-14,10680.837890625,377.26885986328125,3.2691330909729004,0.09676899760961533,0.2463269978761673
2020-09-15,10796.951171875,364.8392028808594,2.9391210079193115,0.09349600225687027,0.2438499927520752
2020-09-16,10974.9052734375,365.8122863769531,2.5453989505767822,0.09165000170469284,0.24784700572490692
2020-09-17,10948.990234375,389.01922607421875,2.891874074935913,0.09421700239181519,0.25219398736953735
2020-09-18,10944.5859375,384.3645324707031,3.1079399585723877,0.09108100086450577,0.2507070004940033
2020-09-19,11094.3466796875,385.54437255859375,3.028891086578369,0.09165699779987335,0.2517159879207611
2020-09-20,10938.271484375,371.0528259277344,2.8709030151367188,0.08943299949169159,0.24674299359321594
2020-09-21,10462.259765625,341.78607177734375,2.7825090885162354,0.08042799681425095,0.232137992978096
2020-09-22,10538.4599609375,344.503173828125,2.9155189990997314,0.08175399899482727,0.23341700434684753
2020-09-23,10246.1865234375,321.1163024902344,2.836756944656372,0.07676299661397934,0.22122099995613098
2020-09-24,10760.06640625,349.3555908203125,3.1327149868011475,0.08281700313091278,0.23290500044822693
2020-09-25,10692.716796875,352.1832580566406,3.1886119842529297,0.09684500098228455,0.24192200601100922
2020-09-26,10750.7236328125,355.48809814453125,3.1347029209136963,0.09556400030851364,0.24216000735759735
2020-09-27,10775.26953125,357.4385070800781,3.152946949005127,0.10128699988126755,0.2427549958229065
2020-09-28,10709.65234375,355.159423828125,2.9566779136657715,0.10066699981689453,0.2418619990348816
2020-09-29,10844.640625,359.75738525390625,2.9464330673217773,0.10118100047111511,0.24317699670791626
2020-09-30,10784.4912109375,359.9378662109375,2.897876024246216,0.10106199979782104,0.241784006357193
2020-10-01,10619.4521484375,353.2059020996094,2.861027956008911,0.09786500036716461,0.2382490038871765
2020-10-02,10575.974609375,346.2389221191406,2.6260828971862793,0.09292100369930267,0.23411700129508972
2020-10-03,10549.3291015625,346.5220947265625,2.5473029613494873,0.09341300278902054,0.2329380065202713
2020-10-04,10669.5830078125,352.5790100097656,2.5159950256347656,0.09634800255298615,0.2476850003004074
2020-10-05,10793.33984375,353.956787109375,2.657644033432007,0.09754399955272675,0.2508159875869751
2020-10-06,10604.40625,340.81585693359375,2.1762499809265137,0.09280800074338913,0.2453410029411316
2020-10-07,10668.96875,341.80865478515625,2.2917959690093994,0.09380000084638596,0.248539000749588
2020-10-08,10915.685546875,350.7661437988281,2.365220069885254,0.09615200012922287,0.2514539957046509
2020-10-09,11064.4580078125,365.5904846191406,2.5398590564727783,0.10192500054836273,0.25349101424217224
2020-10-10,11296.361328125,370.96759033203125,2.406090021133423,0.10502500087022781,0.25429001450538635
2020-10-11,11384.181640625,375.1420593261719,2.4265780448913574,0.10653799772262573,0.25571900606155396
2020-10-12,11555.36328125,387.73126220703125,2.5870718955993652,0.11003399640321732,0.2564460039138794
2020-10-13,11425.8994140625,381.1907653808594,2.404910087585449,0.10885199904441833,0.2563230097293854
2020-10-14,11429.5068359375,379.4840393066406,2.3146350383758545,0.10729700326919556,0.2494480013847351
2020-10-15,11495.349609375,377.44183349609375,2.2664361000061035,0.10663499683141708,0.24593999981880188
2020-10-16,11322.123046875,366.22900390625,2.149385929107666,0.10406400263309479,0.24044300615787506
2020-10-17,11358.1015625,368.8559265136719,2.201843023300171,0.10610400140285492,0.24093100428581238
2020-10-18,11483.359375,378.21368408203125,2.2142670154571533,0.10738799721002579,0.24222500622272491
2020-10-19,11742.037109375,379.93560791015625,2.058079957962036,0.10867699980735779,0.24596400558948517
2020-10-20,11916.3349609375,369.13690185546875,1.8886719942092896,0.1024940013885498,0.24357299506664276
2020-10-21,12823.689453125,392.1899719238281,1.8903779983520508,0.10618700087070465,0.2516149878501892
2020-10-22,12965.8916015625,413.7729797363281,1.9556529521942139,0.11057200282812119,0.25680699944496155
2020-10-23,12931.5390625,409.7666931152344,1.960034966468811,0.10808300226926804,0.2548789978027344
2020-10-24,13108.0625,412.4576110839844,1.9118280410766602,0.10807500034570694,0.2564310133457184
2020-10-25,13031.173828125,406.2177734375,1.7874590158462524,0.10635100305080414,0.25321298837661743
2020-10-26,13075.248046875,393.8883056640625,1.6854660511016846,0.10309699922800064,0.2486879974603653
2020-10-27,13654.21875,403.9970397949219,1.7102320194244385,0.10282699763774872,0.2528989911079407
2020-10-28,13271.28515625,388.6507568359375,1.4900530576705933,0.0989769995212555,0.24586500227451324
2020-10-29,13437.8828125,386.7301025390625,1.4289360046386719,0.09537599980831146,0.24229499697685242
2020-10-30,13546.5224609375,382.8199768066406,1.4413360357284546,0.0933689996600151,0.23918400704860687
2020-10-31,13780.9951171875,386.59033203125,1.5406999588012695,0.09305600076913834,0.23974399268627167
2020-11-01,13737.109375,396.3581848144531,1.5998400449752808,0.09819699823856354,0.23979699611663818
2020-11-02,13550.4892578125,383.15673828125,1.474071979522705,0.0921429991722107,0.23542100191116333
2020-11-03,13950.30078125,387.6021728515625,1.4122339487075806,0.09343399852514267,0.23950999975204468
2020-11-04,14133.70703125,402.1419982910156,1.3922549486160278,0.09536900371313095,0.2377929985523224
2020-11-05,15579.8486328125,414.0673522949219,1.4052180051803589,0.09699399769306183,0.2457759976387024
2020-11-06,15565.880859375,454.71929931640625,1.9137400388717651,0.10910499840974808,0.25844499468803406
2020-11-07,14833.75390625,435.713134765625,2.031964063644409,0.10137899965047836,0.24958199262619019
2020-11-08,15479.5673828125,453.5547790527344,2.1565980911254883,0.10662099719047546,0.2539390027523041
2020-11-09,15332.3154296875,444.1630554199219,2.0286519527435303,0.10532499849796295,0.25074800848960876
2020-11-10,15290.90234375,449.67962646484375,2.2479870319366455,0.10580500215291977,0.25391098856925964
2020-11-11,15701.33984375,462.9605407714844,2.0021250247955322,0.10596500337123871,0.2562589943408966
2020-11-12,16276.34375,461.0052795410156,1.8991379737854004,0.10452499985694885,0.25490298867225647
2020-11-13,16317.80859375,474.6264343261719,2.020792007446289,0.10639099776744843,0.265190988779068
2020-11-14,16068.138671875,460.14984130859375,1.9170160293579102,0.10420200228691101,0.268341988325119
2020-11-15,15955.587890625,447.55908203125,2.04323410987854,0.10053099691867828,0.2696419954299927
2020-11-16,16716.111328125,459.9403076171875,2.255354881286621,0.10400799661874771,0.2855199873447418
2020-11-17,17645.40625,480.3600769042969,2.202181100845337,0.1096000000834465,0.30240800976753235
2020-11-18,17804.005859375,479.48406982421875,2.1150290966033936,0.10640300065279007,0.29422199726104736
2020-11-19,17817.08984375,471.63043212890625,2.0767691135406494,0.10586600005626678,0.30376601219177246
2020-11-20,18621.314453125,509.74456787109375,2.0953919887542725,0.11822599917650223,0.32806798815727234
2020-11-21,18642.232421875,549.4866333007812,2.382205009460449,0.1329450011253357,0.4583440124988556
2020-11-22,18370.001953125,558.068115234375,2.1448450088500977,0.14475999772548676,0.44369998574256897
2020-11-23,18364.12109375,608.4540405273438,2.276376962661743,0.15351000428199768,0.6139799952507019
2020-11-24,19107.46484375,603.8977661132812,2.2679669857025146,0.1663230061531067,0.6921030282974243
2020-11-25,18732.12109375,570.6866455078125,2.270034074783325,0.1551620066165924,0.6354830265045166
2020-11-26,17150.623046875,518.8011474609375,1.9030369520187378,0.13828100264072418,0.5330190062522888
2020-11-27,17108.40234375,517.4937133789062,1.8579490184783936,0.1410280019044876,0.5592679977416992
2020-11-28,17717.4140625,538.2297973632812,1.8889349699020386,0.16479100286960602,0.6256219744682312
2020-11-29,18177.484375,575.758056640625,1.915155053138733,0.16663900017738342,0.6062459945678711
2020-11-30,19625.8359375,614.842529296875,1.9668910503387451,0.1713079959154129,0.6643369793891907
2020-12-01,18802.998046875,587.3241577148438,1.976307988166809,0.15598300099372864,0.6129230260848999
2020-12-02,19201.091796875,598.3523559570312,2.115401029586792,0.1585569977760315,0.6298930048942566
2020-12-03,19445.3984375,616.708740234375,2.1003708839416504,0.16421200335025787,0.6314830183982849
2020-12-04,18699.765625,569.3541870117188,1.8559529781341553,0.14824099838733673,0.5572620034217834
2020-12-05,19154.23046875,596.595458984375,1.9787739515304565,0.1596679985523224,0.5844209790229797
2020-12-06,19345.12109375,601.9089965820312,1.8542490005493164,0.1588670015335083,0.6198509931564331
2020-12-07,19191.630859375,591.8433837890625,1.8311729431152344,0.1541299968957901,0.6089339852333069
2020-12-08,18321.14453125,554.8277587890625,1.6653519868850708,0.1409280002117157,0.5588359832763672
2020-12-09,18553.916015625,573.4791259765625,1.6623040437698364,0.1481650024652481,0.5835899710655212
2020-12-10,18264.9921875,559.6785278320312,1.5741510391235352,0.14199399948120117,0.572953999042511
2020-12-11,18058.904296875,545.79736328125,1.4445849657058716,0.13944900035858154,0.5464829802513123
2020-12-12,18803.65625,568.5673217773438,1.4909119606018066,0.14445999264717102,0.506401002407074
2020-12-13,19142.3828125,589.6632080078125,1.5654560327529907,0.15396399796009064,0.51146399974823
2020-12-14,19246.64453125,586.0111694335938,1.5916459560394287,0.15799200534820557,0.49771198630332947
2020-12-15,19417.076171875,589.3555908203125,1.7606710195541382,0.15430499613285065,0.46970999240875244
2020-12-16,21310.59765625,636.1818237304688,1.7835979461669922,0.1675889939069748,0.5686280131340027
2020-12-17,22805.162109375,642.8689575195312,1.6786340475082397,0.16348299384117126,0.5766770243644714
2020-12-18,23137.9609375,654.8119506835938,1.698799967765808,0.16498799622058868,0.5842800140380859
2020-12-19,23869.83203125,659.2979125976562,1.6686509847640991,0.1647139936685562,0.5791630148887634
2020-12-20,23477.294921875,638.2908325195312,1.5635759830474854,0.1619880050420761,0.5560579895973206
2020-12-21,22803.08203125,609.81787109375,1.5419150590896606,0.15265600383281708,0.5169439911842346
2020-12-22,23783.029296875,634.8541870117188,1.4902859926223755,0.15617899596691132,0.4484480023384094
2020-12-23,23241.345703125,583.714599609375,1.2056920528411865,0.13639399409294128,0.25860199332237244
2020-12-24,23735.94921875,611.607177734375,1.3624080419540405,0.15288299322128296,0.33781901001930237
2020-12-25,24664.791015625,626.4107055664062,1.445402979850769,0.15756399929523468,0.3180910050868988
2020-12-26,26437.037109375,635.8358154296875,1.3242379426956177,0.15782399475574493,0.29471299052238464
2020-12-27,26272.294921875,682.642333984375,1.3030420541763306,0.15442200005054474,0.28303900361061096
2020-12-28,27084.80859375,730.3973388671875,1.515684962272644,0.17673499882221222,0.2479580044746399
2020-12-29,27362.4375,731.5201416015625,1.6743450164794922,0.19216400384902954,0.22096200287342072
2020-12-30,28840.953125,751.6189575195312,1.5354570150375366,0.18403999507427216,0.21182799339294434
2020-12-31,29001.720703125,737.8034057617188,1.5108979940414429,0.18139700591564178,0.2198459953069687
2021-01-01,29374.15234375,730.3675537109375,1.8420840501785278,0.17534999549388885,0.23744399845600128
2021-01-02,32127.267578125,774.5349731445312,1.7992750406265259,0.17742300033569336,0.2216549962759018
2021-01-03,32782.0234375,975.5076904296875,2.1617519855499268,0.20499500632286072,0.2258480042219162
2021-01-04,31971.9140625,1040.2330322265625,2.4850969314575195,0.2247619926929474,0.23667700588703156
2021-01-05,33992.4296875,1100.006103515625,2.157217025756836,0.25831401348114014,0.22675000131130219
2021-01-06,36824.36328125,1207.1121826171875,1.929216980934143,0.3318980038166046,0.2508949935436249
2021-01-07,39371.04296875,1225.6781005859375,2.3727450370788574,0.2999800145626068,0.32600200176239014
2021-01-08,40797.609375,1224.1971435546875,3.2198870182037354,0.3055970072746277,0.32322999835014343
2021-01-09,40254.546875,1281.0772705078125,3.3853819370269775,0.33297300338745117,0.32691600918769836
2021-01-10,38356.44140625,1262.2467041015625,3.466110944747925,0.3048950135707855,0.31833600997924805
2021-01-11,35566.65625,1090.1453857421875,3.1080899238586426,0.2754659950733185,0.28890499472618103
2021-01-12,33922.9609375,1043.4345703125,3.6133980751037598,0.2870030105113983,0.2921229898929596
2021-01-13,37316.359375,1130.7393798828125,3.513782024383545,0.3136090040206909,0.3055799901485443
2021-01-14,39187.328125,1218.4530029296875,3.2781639099121094,0.3103959858417511,0.2954379916191101
2021-01-15,36825.3671875,1171.8345947265625,3.2501609325408936,0.3025299906730652,0.28040599822998047
2021-01-16,36178.140625,1233.53759765625,3.4470551013946533,0.35244399309158325,0.2801879942417145
2021-01-17,35791.27734375,1230.1722412109375,3.81813907623291,0.3798519968986511,0.2773840129375458
2021-01-18,36630.07421875,1257.279541015625,3.7955150604248047,0.3714280128479004,0.2847689986228943
